Rk,Player,Season,Age,Nation,Team,Comp,Tkl/90,TklW,Def 3rd,Mid 3rd,Att 3rd,Challenges Tkl,ChallengesAtt,Challenges Tkl%,Challenges Lost,Blocks,Sh Blocks,Pass Blocks,Int,Tkl+Int,Clr,Err,Pos
1581,¡lex Grimaldo,2024-2025,28,es ESP,Leverkusen,de Bundesliga,0.8,0.5,0.4,0.2,0.1,0.5,1.4,38.1,0.9,0.8,0.1,0.6,0.5,1.4,1.5,0.1,DF
1582,Jeff Ekhator,2024-2025,17,it ITA,Genoa,it Serie A,0.8,0.5,0.5,0.1,0.2,0.5,1.1,44.4,0.6,1.2,0.1,1.1,0.2,1.1,0.6,0,"FW,MF"
1583,Hwang Hee-chan,2024-2025,28,kr KOR,Wolves,eng Premier League,0.8,0.5,0.3,0.1,0.4,0.3,0.8,33.3,0.5,1.2,0,1.2,0.3,1.1,1.5,0,"MF,FW"
1584,Keito Nakamura,2024-2025,24,jp JPN,Reims,fr Ligue 1,0.8,0.5,0.2,0.3,0.2,0.4,1.1,35.5,0.7,0.7,0,0.7,0.4,1.3,0.6,0,"FW,MF"
1585,Cameron Archer,2024-2025,23,eng ENG,Southampton,eng Premier League,0.8,0.5,0.5,0.2,0.1,0.1,0.6,22.2,0.4,0.3,0.1,0.2,0.1,0.9,0.7,0,FW
1586,Aleix GarcÌa,2024-2025,27,es ESP,Leverkusen,de Bundesliga,0.8,0.4,0.2,0.4,0.2,0.4,0.9,46.7,0.5,0.7,0.1,0.6,0.7,1.5,1.5,0.1,MF
1587,Vitor Roque,2024-2025,19,br BRA,Betis,es La Liga,0.8,0.4,0.1,0.4,0.3,0.1,0.4,20,0.3,0.4,0,0.4,0.5,1.3,0.3,0,FW
1588,Facundo GarcÈs,2024-2025,24,my MAS,AlavÈs,es La Liga,0.8,0.3,0.5,0.3,0,0.4,0.7,60,0.3,1.1,0.8,0.3,0.7,1.5,6.8,0,DF
1589,Kevin Vogt,2024-2025,32,de GER,Union Berlin,de Bundesliga,0.8,0.5,0.5,0.3,0,0.5,0.9,61.5,0.3,1.1,0.5,0.5,0.6,1.4,4.9,0.1,DF
1590,Antonio R¸diger,2024-2025,31,de GER,Real Madrid,es La Liga,0.8,0.5,0.5,0.2,0,0.4,0.6,73.3,0.2,0.9,0.5,0.3,0.4,1.1,3.8,0,DF
1591,Gorka Guruzeta,2024-2025,27,es ESP,Athletic Club,es La Liga,0.8,0.4,0,0.6,0.1,0.3,1.5,22.6,1.2,1.4,0.2,1.2,0.4,1.2,1.1,0,FW
1592,Thijs Dallinga,2024-2025,23,nl NED,Bologna,it Serie A,0.8,0.4,0,0.3,0.5,0.2,0.2,100,0,0.8,0.1,0.7,0.1,0.9,1,0.1,FW
1593,ﬁÛrir JÛhann Helgason,2024-2025,23,is ISL,Lecce,it Serie A,0.8,0.5,0.2,0.5,0.1,0.5,1,53.8,0.5,0.5,0.2,0.4,0.5,1.2,0.9,0.2,MF
1594,Neal Maupay,2024-2025,27,fr FRA,2 Teams,2 Comps,0.8,0.3,0.1,0.5,0.2,0.3,0.5,50,0.3,0.4,0,0.4,0.2,1,0,0,"FW,MF"
1595,Mehdi Taremi,2024-2025,32,ir IRN,Inter,it Serie A,0.8,0.1,0.2,0.2,0.3,0.1,0.4,25,0.3,1.2,0.2,1,0,0.8,1.2,0,FW
1596,Kai Havertz,2024-2025,25,de GER,Arsenal,eng Premier League,0.8,0.4,0.1,0.3,0.3,0.2,0.7,26.7,0.5,1.1,0.2,0.9,0.3,1.1,1.6,0,"FW,MF"
1597,Denis Vavro,2024-2025,28,sk SVK,Wolfsburg,de Bundesliga,0.8,0.5,0.6,0.2,0,0.4,0.8,47.8,0.4,1.8,1.2,0.6,1.4,2.1,8.6,0.1,DF
1598,Riccardo Orsolini,2024-2025,27,it ITA,Bologna,it Serie A,0.8,0.6,0.3,0.3,0.2,0.2,0.5,45.5,0.3,1.2,0,1.2,0.4,1.2,0.5,0,FW
1599,Scott McKenna,2024-2025,27,sct SCO,Las Palmas,es La Liga,0.8,0.5,0.6,0.2,0,0.3,0.4,75,0.1,1.3,1,0.3,0.3,1.1,5.9,0.1,DF
1600,Lucas Stassin,2024-2025,19,be BEL,Saint-…tienne,fr Ligue 1,0.8,0.5,0.1,0.2,0.4,0.3,1,30,0.7,0.5,0,0.5,0.1,0.9,0.4,0,FW
1601,CÈdric Bakambu,2024-2025,33,cd COD,Betis,es La Liga,0.8,0.5,0,0.6,0.1,0.4,0.9,42.9,0.5,1.6,0.3,1.4,0,0.8,0.6,0,FW
1602,Keinan Davis,2024-2025,26,eng ENG,Udinese,it Serie A,0.8,0.3,0.1,0.3,0.3,0.3,0.5,50,0.3,0.2,0.1,0.1,0.1,0.8,0.4,0,FW
1603,Ra˙l Albiol,2024-2025,38,es ESP,Villarreal,es La Liga,0.8,0.7,0.7,0.1,0,0.5,0.8,60,0.3,0.8,0.7,0.1,0.5,1.2,5.2,0.1,DF
1604,Marcos AndrÈ,2024-2025,27,br BRA,Valladolid,es La Liga,0.8,0.5,0.2,0.4,0.2,0.4,1,38.5,0.6,1.4,0.2,1.2,0.2,1,0.8,0,FW
1605,Irvin Cardona,2024-2025,26,mt MLT,2 Teams,2 Comps,0.8,0.5,0.3,0.4,0.1,0.4,1.6,26.7,1.2,1.1,0.2,0.9,0.4,1.2,0.9,0.1,"FW,MF"
1606,Yorbe Vertessen,2024-2025,23,be BEL,Union Berlin,de Bundesliga,0.8,0.4,0.4,0.3,0.1,0.3,1,25,0.8,0.8,0,0.8,0.4,1.1,0.8,0,"MF,FW"
1607,Cristhian Stuani,2024-2025,37,uy URU,Girona,es La Liga,0.8,0.6,0.1,0.6,0.1,0.4,0.7,62.5,0.3,0.3,0.1,0.3,0.6,1.3,0.9,0,FW
1608,Tijjani Reijnders,2024-2025,26,nl NED,Milan,it Serie A,0.7,0.4,0.2,0.4,0.2,0.3,0.7,38.5,0.5,0.6,0.1,0.5,1.1,1.8,0.8,0.1,MF
1609,Rayan Raveloson,2024-2025,27,mg MAD,Auxerre,fr Ligue 1,0.7,0.6,0.2,0.5,0,0.6,1.9,33.3,1.2,1,0.9,0.1,0.6,1.4,2.7,0,"MF,DF"
1610,Aitor Paredes,2024-2025,24,es ESP,Athletic Club,es La Liga,0.7,0.6,0.5,0.2,0,0.4,0.7,53.3,0.3,1.3,0.7,0.5,1.1,1.8,5.7,0.2,DF
1611,Jo„o Pedro,2024-2025,22,br BRA,Brighton,eng Premier League,0.7,0.6,0.3,0.3,0.2,0.2,0.5,36.4,0.3,0.6,0,0.6,0.4,1.2,0.6,0,"FW,MF"
1612,Iker MuÒoz,2024-2025,21,es ESP,Osasuna,es La Liga,0.7,0.3,0.4,0.3,0,0.4,1.3,33.3,0.9,1.3,0.3,1,0.6,1.3,1.8,0.1,MF
1613,Etienne Youte Kinkoue,2024-2025,22,fr FRA,Le Havre,fr Ligue 1,0.7,0.4,0.4,0.3,0,0.5,0.8,65,0.3,1.4,0.9,0.5,1.1,1.9,6.1,0.1,DF
1614,Dominic Solanke,2024-2025,26,eng ENG,Tottenham,eng Premier League,0.7,0.4,0,0.5,0.2,0.2,0.7,25,0.5,0.8,0.4,0.4,0,0.8,0.9,0,FW
1615,Martin ÿdegaard,2024-2025,25,no NOR,Arsenal,eng Premier League,0.7,0.4,0.3,0.3,0.1,0.2,1,16,0.8,0.2,0,0.2,0.2,1,0.2,0,MF
1616,Oliver McBurnie,2024-2025,28,sct SCO,Las Palmas,es La Liga,0.7,0.3,0.2,0.4,0.1,0.2,0.6,41.7,0.3,0.7,0.2,0.5,0.3,1,1.2,0,FW
1617,Lewis Dunk,2024-2025,32,eng ENG,Brighton,eng Premier League,0.7,0.4,0.3,0.3,0.1,0.5,0.8,57.9,0.3,1.2,0.8,0.4,0.6,1.3,3.4,0.1,DF
1618,Edimilson Fernandes,2024-2025,28,ch SUI,Brest,fr Ligue 1,0.7,0.6,0.2,0.5,0,0.6,1.1,53.8,0.5,1.1,0.5,0.7,1.6,2.4,3.1,0.1,"MF,DF"
1619,Ismaila Sarr,2024-2025,26,sn SEN,Crystal Palace,eng Premier League,0.7,0.3,0.3,0.3,0.1,0.3,0.8,32,0.6,0.9,0.3,0.6,0.3,1,1.3,0,MF
1620,Jakov Medi?,2024-2025,25,hr CRO,Bochum,de Bundesliga,0.7,0.6,0.5,0.2,0.1,0.4,1,44.4,0.6,1.8,1.2,0.6,1.2,2,6.2,0.2,DF
1621,Marco Asensio,2024-2025,28,es ESP,2 Teams,2 Comps,0.7,0.5,0.1,0.7,0,0.2,1,20,0.8,0.5,0.1,0.5,0.1,0.9,0.3,0,MF
1622,Son Heung-min,2024-2025,32,kr KOR,Tottenham,eng Premier League,0.7,0.4,0.1,0.3,0.3,0.2,1.2,18.5,0.9,0.5,0,0.5,0.2,0.9,0.7,0,FW
1623,Bojan Miovski,2024-2025,25,mk MKD,Girona,es La Liga,0.7,0.5,0.2,0.2,0.3,0.2,0.7,28.6,0.5,0.4,0,0.4,0.2,0.9,0.7,0,FW
1624,Oihan Sancet,2024-2025,24,es ESP,Athletic Club,es La Liga,0.7,0.4,0.3,0.3,0.1,0.3,0.8,35.7,0.5,0.6,0,0.6,0.3,1,0.3,0,MF
1625,Mohamed Ali Cho,2024-2025,20,fr FRA,Nice,fr Ligue 1,0.7,0.5,0.2,0.3,0.2,0.2,0.7,33.3,0.4,0.9,0.1,0.9,0.3,1,0.4,0,"FW,MF"
1626,Daniel Mosquera,2024-2025,24,co COL,Hellas Verona,it Serie A,0.7,0.5,0.2,0.3,0.2,0.1,1,6.7,0.9,0.7,0.1,0.7,0.1,0.9,0.7,0,FW
1627,Radu Dr?gu?in,2024-2025,22,ro ROU,Tottenham,eng Premier League,0.7,0.4,0.6,0.1,0,0.4,0.9,50,0.4,1.6,1.2,0.4,1.1,1.8,3.5,0.3,DF
1628,Christian GytkjÊr,2024-2025,34,dk DEN,Venezia,it Serie A,0.7,0.5,0.2,0.2,0.2,0.1,0.2,50,0.1,0.4,0.1,0.2,0,0.7,1,0,FW
1629,Philipp Lienhart,2024-2025,28,at AUT,Freiburg,de Bundesliga,0.7,0.4,0.4,0.3,0,0.5,1,48.4,0.5,1,0.6,0.4,1.2,1.9,4,0.1,DF
1630,Sergio Camello,2024-2025,23,es ESP,Rayo Vallecano,es La Liga,0.7,0.2,0.2,0.4,0.2,0.3,0.5,66.7,0.2,0.6,0.1,0.6,0.3,1,1.3,0,FW
1631,Zuriko Davitashvili,2024-2025,23,ge GEO,Saint-…tienne,fr Ligue 1,0.7,0.5,0.3,0.2,0.2,0.5,1.6,30.6,1.1,0.6,0,0.6,0.5,1.2,0.5,0,"FW,MF"
1632,Jeong Woo-yeong,2024-2025,24,kr KOR,Union Berlin,de Bundesliga,0.7,0.5,0.4,0.4,0,0.2,0.8,27.3,0.6,0.7,0.1,0.6,0.8,1.5,0.8,0,"MF,FW"
1633,Alejandro Balde,2024-2025,20,es ESP,Barcelona,es La Liga,0.7,0.4,0.4,0.2,0.1,0.4,0.7,64.7,0.2,0.9,0.2,0.7,0.2,0.9,1.1,0,DF
1634,Marcus Thuram,2024-2025,26,fr FRA,Inter,it Serie A,0.7,0.4,0.3,0.2,0.2,0.1,0.6,21.4,0.4,0.6,0.1,0.5,0.1,0.8,0.6,0,FW
1635,Santiago Castro,2024-2025,19,ar ARG,Bologna,it Serie A,0.7,0.4,0.2,0.4,0.2,0.2,0.7,35.3,0.4,0.5,0.1,0.4,0.1,0.8,0.8,0,FW
1636,Darwin MachÌs,2024-2025,31,ve VEN,Valladolid,es La Liga,0.7,0.6,0.4,0.3,0,0.4,1.3,33.3,0.8,0.4,0,0.4,0.7,1.4,1.8,0,"MF,FW"
1637,Patrick Cutrone,2024-2025,26,it ITA,Como,it Serie A,0.7,0.5,0,0.4,0.3,0.3,0.6,50,0.3,0.5,0,0.5,0.2,0.9,0.3,0,FW
1638,Adrien Tameze,2024-2025,30,cm CMR,Torino,it Serie A,0.7,0.3,0.3,0.4,0,0.1,1.4,10,1.2,1.1,0.7,0.4,1.4,2.1,1.1,0.1,"MF,DF"
1639,Walid Cheddira,2024-2025,26,ma MAR,2 Teams,2 Comps,0.7,0,0.1,0.1,0.4,0,0.1,0,0.1,0.6,0,0.6,0.1,0.8,0.8,0,FW
1640,Moses Simon,2024-2025,29,ng NGA,Nantes,fr Ligue 1,0.7,0.5,0.1,0.2,0.3,0.2,0.8,31.8,0.5,0.4,0,0.4,0.4,1.1,0.4,0,"FW,MF"
1641,Donyell Malen,2024-2025,25,nl NED,2 Teams,2 Comps,0.7,0.4,0.3,0.3,0.1,0.1,0.6,16.7,0.5,0.4,0,0.4,0.3,1,0.7,0,FW
1642,Anthony Elanga,2024-2025,22,se SWE,Nott'ham Forest,eng Premier League,0.7,0.5,0.3,0.3,0.1,0.2,0.6,29.4,0.4,0.4,0,0.4,0.2,0.9,0.9,0,"FW,MF"
1643,Conor Coady,2024-2025,31,eng ENG,Leicester City,eng Premier League,0.7,0.5,0.3,0.3,0.1,0.2,0.3,50,0.2,1.7,1.3,0.4,0.7,1.4,3.7,0.1,DF
1644,Luke Woolfenden,2024-2025,25,eng ENG,Ipswich Town,eng Premier League,0.7,0.5,0.4,0.3,0,0.2,0.4,40,0.2,1.6,1.1,0.5,1.4,2.1,5.8,0,DF
1645,Chris F¸hrich,2024-2025,26,de GER,Stuttgart,de Bundesliga,0.7,0.5,0.2,0.2,0.2,0.6,1.2,48.1,0.6,1,0.1,1,0.3,1,0.9,0,"MF,FW"
1646,Yoane Wissa,2024-2025,27,cd COD,Brentford,eng Premier League,0.7,0.4,0.2,0.2,0.2,0.3,0.8,40.7,0.5,0.9,0.2,0.6,0.2,0.9,0.6,0.1,FW
1647,Bamba Dieng,2024-2025,24,sn SEN,Angers,fr Ligue 1,0.7,0.2,0.2,0.3,0.2,0,0.3,0,0.3,0.3,0,0.3,0,0.7,0.5,0,FW
1648,Marius B¸lter,2024-2025,31,de GER,Hoffenheim,de Bundesliga,0.7,0.5,0.3,0.3,0.1,0.5,0.9,52.9,0.4,0.5,0.2,0.4,0.2,0.9,0.7,0.1,"FW,DF"
1649,R˙ben Dias,2024-2025,27,pt POR,Manchester City,eng Premier League,0.7,0.4,0.3,0.4,0,0.3,0.5,53.8,0.2,0.9,0.8,0.1,0.8,1.5,2.8,0.2,DF
1650,KikÈ,2024-2025,34,es ESP,AlavÈs,es La Liga,0.7,0.5,0,0.4,0.2,0.2,0.6,35.3,0.4,0.4,0.1,0.2,0,0.7,0.8,0,FW
1651,Santiago GimÈnez,2024-2025,23,mx MEX,Milan,it Serie A,0.7,0.4,0,0.5,0.1,0.4,0.5,75,0.1,0.4,0.1,0.3,0.1,0.8,1.7,0,FW
1652,Philipp Hofmann,2024-2025,31,de GER,Bochum,de Bundesliga,0.7,0.5,0.2,0.2,0.3,0.3,0.6,53.3,0.3,0.6,0,0.5,0.2,0.8,1.3,0,FW
1653,Iago Aspas,2024-2025,36,es ESP,Celta Vigo,es La Liga,0.7,0.4,0.2,0.3,0.2,0.4,1,40,0.6,0.9,0.1,0.9,0.4,1.1,0.3,0,"FW,MF"
1654,Ibrahima Niane,2024-2025,25,sn SEN,Angers,fr Ligue 1,0.7,0.3,0.3,0.2,0.2,0.3,0.3,100,0,0.6,0.1,0.5,0.2,0.9,0.6,0.2,FW
1655,Javi Puado,2024-2025,26,es ESP,Espanyol,es La Liga,0.7,0.5,0.4,0.1,0.1,0.2,0.6,40,0.4,0.5,0.1,0.5,0.2,0.8,0.6,0,"FW,MF"
1656,Arnaud Kalimuendo,2024-2025,22,fr FRA,Rennes,fr Ligue 1,0.7,0.4,0.2,0.3,0.1,0.2,0.5,46.7,0.3,0.3,0.1,0.2,0.1,0.8,0.6,0,"FW,MF"
1657,Jadon Sancho,2024-2025,24,eng ENG,Chelsea,eng Premier League,0.7,0.4,0.2,0.2,0.4,0.3,0.6,41.7,0.4,0.6,0,0.6,0.1,0.8,0.4,0.1,FW
1658,Rayan Cherki,2024-2025,20,fr FRA,Lyon,fr Ligue 1,0.7,0.5,0.1,0.4,0.2,0.3,1.2,21.4,1,0.3,0,0.3,0.3,1,0.3,0,"FW,MF"
1659,Gaetano Oristanio,2024-2025,21,it ITA,Venezia,it Serie A,0.7,0.5,0.2,0.3,0.2,0.3,0.6,46.7,0.3,0.6,0,0.6,0.2,0.9,0.2,0,"FW,MF"
1660,Phil Foden,2024-2025,24,eng ENG,Manchester City,eng Premier League,0.7,0.3,0.3,0.2,0.2,0.4,0.9,38.9,0.6,0.7,0.1,0.6,0.5,1.1,0.4,0.1,"MF,FW"
1661,Gustav Isaksen,2024-2025,23,dk DEN,Lazio,it Serie A,0.7,0.4,0.3,0.3,0,0.3,1.1,25,0.9,0.9,0.1,0.8,0.4,1.1,0.9,0,FW
1662,Ferr·n Torres,2024-2025,24,es ESP,Barcelona,es La Liga,0.7,0.3,0.2,0.2,0.2,0.2,0.7,37.5,0.4,0.6,0.1,0.5,0.3,1,0.4,0,"FW,MF"
1663,Dodi Lukebakio,2024-2025,26,be BEL,Sevilla,es La Liga,0.6,0.4,0.2,0.2,0.2,0.4,0.8,55.6,0.3,0.5,0,0.5,0.3,1,0.5,0.1,FW
1664,Jonathan Burkardt,2024-2025,24,de GER,Mainz 05,de Bundesliga,0.6,0.3,0,0.3,0.3,0.3,0.4,60,0.2,0.5,0,0.4,0,0.7,0.6,0,FW
1665,Nelson Weiper,2024-2025,19,de GER,Mainz 05,de Bundesliga,0.6,0.5,0.3,0.4,0,0.3,0.5,50,0.3,0.6,0,0.6,0.3,0.9,0.6,0.1,"FW,MF"
1666,Bryan Zaragoza,2024-2025,22,es ESP,Osasuna,es La Liga,0.6,0.4,0.4,0.2,0,0.3,1,28.6,0.7,0.5,0,0.5,0.2,0.8,0.4,0,"FW,MF"
1667,Albert Gumundsson,2024-2025,27,is ISL,Fiorentina,it Serie A,0.6,0.4,0.1,0.3,0.2,0.5,1.2,41.2,0.7,0.4,0,0.4,0.4,1.1,0.6,0.1,"FW,MF"
1668,Carl Johansson,2024-2025,30,se SWE,Holstein Kiel,de Bundesliga,0.6,0.3,0.6,0,0,0.5,1.1,42.9,0.6,1.9,1.3,0.6,1.6,2.2,8.6,0.2,DF
1669,Tijjani Noslin,2024-2025,25,nl NED,Lazio,it Serie A,0.6,0.5,0.2,0.1,0.3,0.1,0.8,12.5,0.7,1.6,0.1,1.5,0.1,0.7,0.7,0,"FW,MF"
1670,Evanilson,2024-2025,24,br BRA,Bournemouth,eng Premier League,0.6,0.4,0.2,0.2,0.2,0.3,0.5,66.7,0.2,0.4,0.1,0.3,0,0.7,0.8,0,FW
1671,Rafael Le„o,2024-2025,25,pt POR,Milan,it Serie A,0.6,0.4,0.2,0.3,0.2,0.4,1.1,37.9,0.7,0.6,0,0.5,0.2,0.9,0.2,0,FW
1672,Martin Terrier,2024-2025,27,fr FRA,Leverkusen,de Bundesliga,0.6,0.3,0.2,0,0.5,0.2,0.6,25,0.5,0.5,0,0.5,0.2,0.8,0.2,0,"MF,FW"
1673,Cyle Larin,2024-2025,29,ca CAN,Mallorca,es La Liga,0.6,0.3,0.1,0.3,0.3,0.2,0.5,33.3,0.3,0.6,0.2,0.5,0.1,0.7,0.8,0,FW
1674,Jean-Philippe Mateta,2024-2025,27,fr FRA,Crystal Palace,eng Premier League,0.6,0.4,0.2,0.4,0.1,0.1,0.5,18.8,0.4,0.6,0.1,0.5,0.1,0.7,0.8,0,FW
1675,Ante Budimir,2024-2025,33,hr CRO,Osasuna,es La Liga,0.6,0.3,0.1,0.3,0.2,0.1,0.4,23.1,0.3,0.6,0.1,0.5,0.1,0.7,0.8,0,FW
1676,Esteban Lepaul,2024-2025,24,fr FRA,Angers,fr Ligue 1,0.6,0.3,0.1,0.3,0.2,0.2,0.9,25,0.7,0.8,0.1,0.7,0.2,0.8,0.6,0,FW
1677,Jamie Vardy,2024-2025,37,eng ENG,Leicester City,eng Premier League,0.6,0.4,0.2,0.2,0.2,0.1,0.4,30.8,0.3,0.3,0.1,0.1,0.2,0.8,0.8,0,FW
1678,Amine Gouiri,2024-2025,24,dz ALG,2 Teams,fr Ligue 1,0.6,0.5,0.2,0.2,0.2,0.2,0.5,36.4,0.3,0.7,0,0.7,0.1,0.7,0.3,0,"FW,MF"
1679,Ben Brereton,2024-2025,25,cl CHI,Southampton,eng Premier League,0.6,0.4,0,0.4,0.2,0.2,1.8,11.1,1.6,0.4,0.2,0.2,0,0.6,0.8,0,FW
1680,Paul Onuachu,2024-2025,30,ng NGA,Southampton,eng Premier League,0.6,0.2,0.1,0.4,0.1,0.3,0.6,42.9,0.3,0.6,0.2,0.4,0.1,0.7,1.4,0.1,FW
1681,Maroan Sannadi,2024-2025,23,ma MAR,Athletic Club,es La Liga,0.6,0,0.1,0.5,0,0.2,0.8,28.6,0.6,0.1,0,0.1,0.1,0.7,0.2,0.1,FW
1682,Mohamed Haj,2024-2025,19,tn TUN,Parma,it Serie A,0.6,0.2,0.4,0.2,0,0.2,0.4,50,0.2,0.6,0.2,0.4,0.8,1.4,1,0,MF
1683,Andy Delort,2024-2025,32,dz ALG,Montpellier,fr Ligue 1,0.6,0.4,0.1,0.3,0.1,0.1,0.3,50,0.1,0.4,0.1,0.3,0,0.6,0.4,0,FW
1684,Joshua King,2024-2025,32,no NOR,Toulouse,fr Ligue 1,0.6,0.6,0.2,0.2,0.2,0.3,0.6,41.7,0.4,0.5,0.2,0.4,0.3,0.9,1,0,"FW,MF"
1685,Thomas M¸ller,2024-2025,34,de GER,Bayern Munich,de Bundesliga,0.6,0.4,0.1,0.2,0.2,0.3,1.2,25,0.9,0.7,0,0.7,0.1,0.7,1,0,"MF,FW"
1686,Phillip Tietz,2024-2025,27,de GER,Augsburg,de Bundesliga,0.6,0.3,0.1,0.4,0.1,0.3,0.4,62.5,0.2,0.5,0.1,0.5,0.3,0.9,1.4,0.1,FW
1687,Alfonso Pedraza,2024-2025,28,es ESP,Villarreal,es La Liga,0.6,0.4,0.4,0,0.2,0.4,0.8,50,0.4,0.6,0.2,0.4,1.2,1.8,3.1,0,"DF,MF"
1688,Dennis Man,2024-2025,25,ro ROU,Parma,it Serie A,0.6,0.3,0.3,0.1,0.1,0.3,1.1,25,0.8,0.7,0.1,0.5,0.4,0.9,0.5,0,"FW,MF"
1689,Arnaut Danjuma,2024-2025,27,nl NED,2 Teams,es La Liga,0.6,0.4,0.2,0.2,0.2,0.1,0.5,25,0.4,0.4,0.1,0.3,0.1,0.7,0.2,0,FW
1690,Phil Harres,2024-2025,22,de GER,Holstein Kiel,de Bundesliga,0.6,0.6,0.2,0.2,0.2,0.2,0.5,50,0.2,1,0.2,0.8,0.3,0.9,1.2,0,FW
1691,Ermedin Demirovi?,2024-2025,26,ba BIH,Stuttgart,de Bundesliga,0.6,0.3,0.1,0.2,0.2,0.1,0.6,25,0.4,0.7,0.1,0.5,0.1,0.7,0.6,0,FW
1692,F·bio Silva,2024-2025,22,pt POR,Las Palmas,es La Liga,0.6,0.3,0.2,0.2,0.1,0.2,0.7,28.6,0.5,0.6,0,0.6,0.2,0.8,1.3,0,FW
1693,IÒaki Williams,2024-2025,30,gh GHA,Athletic Club,es La Liga,0.6,0.3,0.1,0.3,0.2,0.4,0.8,52.2,0.4,1.2,0.2,1,0.4,1,1.1,0,FW
1694,Jonathan Tah,2024-2025,28,de GER,Leverkusen,de Bundesliga,0.6,0.4,0.4,0.2,0,0.3,0.5,62.5,0.2,0.7,0.5,0.2,1.1,1.7,4.8,0.1,DF
1695,Deniz Undav,2024-2025,28,de GER,Stuttgart,de Bundesliga,0.6,0.5,0.1,0.2,0.3,0.1,0.9,5.9,0.8,0.8,0.1,0.7,0.2,0.7,0.5,0,"FW,MF"
1696,Benedikt Pichler,2024-2025,27,at AUT,Holstein Kiel,de Bundesliga,0.6,0.2,0.1,0,0.5,0.2,0.5,50,0.2,0.5,0.2,0.2,0.2,0.8,1.3,0,FW
1697,Ousmane DembÈlÈ,2024-2025,27,fr FRA,Paris S-G,fr Ligue 1,0.6,0.3,0,0.4,0.2,0.2,0.6,33.3,0.4,0.2,0,0.2,0.5,1,0.1,0.1,FW
1698,Orri Steinn ”skarsson,2024-2025,19,is ISL,Real Sociedad,es La Liga,0.6,0.6,0.2,0.1,0.3,0.2,0.8,25,0.6,1,0.1,0.9,0.2,0.8,1,0,FW
1699,Alexandre Lacazette,2024-2025,33,fr FRA,Lyon,fr Ligue 1,0.6,0.3,0.1,0.3,0.1,0.2,0.7,31.3,0.5,0.6,0.1,0.4,0.4,0.9,0.3,0,FW
1700,Justin Njinmah,2024-2025,23,de GER,Werder Bremen,de Bundesliga,0.6,0.2,0.1,0.4,0.1,0.3,0.5,60,0.2,0.5,0,0.5,0.3,0.9,0.1,0,"FW,MF"
1701,Charles De Ketelaere,2024-2025,23,be BEL,Atalanta,it Serie A,0.6,0.4,0.1,0.4,0.1,0.2,0.7,26.7,0.5,0.6,0.1,0.5,0.1,0.7,0.4,0,"MF,FW"
1702,Riccardo Sottil,2024-2025,25,it ITA,2 Teams,it Serie A,0.6,0.5,0.4,0.1,0.1,0.3,0.4,75,0.1,0.1,0,0.1,0.4,0.9,0.3,0,"FW,MF"
1703,Michael Gregoritsch,2024-2025,30,at AUT,Freiburg,de Bundesliga,0.6,0.3,0.1,0,0.4,0.1,0.7,20,0.6,0.3,0.1,0.1,0.1,0.7,1.4,0,FW
1704,Tyrone Mings,2024-2025,31,eng ENG,Aston Villa,eng Premier League,0.6,0.5,0.5,0.1,0,0.2,0.2,100,0,1,0.9,0.2,0.6,1.1,4.9,0.1,DF
1705,Hugo Ekitike,2024-2025,22,fr FRA,Eint Frankfurt,de Bundesliga,0.6,0.4,0.1,0.3,0.2,0.1,0.4,33.3,0.3,0.5,0,0.4,0.2,0.8,0.8,0,FW
1706,Mohamed Salah,2024-2025,32,eg EGY,Liverpool,eng Premier League,0.6,0.3,0.2,0.1,0.2,0.2,0.5,47.1,0.2,0.3,0,0.3,0.2,0.8,0.1,0,FW
1707,Zito Luvumbo,2024-2025,22,ao ANG,Cagliari,it Serie A,0.6,0.3,0.2,0.2,0.2,0.3,1.1,31.6,0.7,0.3,0,0.3,0.2,0.8,0.2,0,"FW,MF"
1708,Dany Mota,2024-2025,26,pt POR,Monza,it Serie A,0.6,0.1,0.1,0.1,0.3,0.2,0.3,50,0.2,0.8,0,0.7,0.4,0.9,1.2,0.1,"FW,MF"
1709,Nick Woltemade,2024-2025,22,de GER,Stuttgart,de Bundesliga,0.6,0.4,0.1,0.2,0.2,0.3,0.6,60,0.2,1.3,0.1,1.2,0.1,0.6,0.8,0.1,"FW,MF"
1710,Leon Bailey,2024-2025,26,jm JAM,Aston Villa,eng Premier League,0.6,0.4,0.2,0.2,0.2,0.2,0.9,27.3,0.6,0.5,0,0.5,0.2,0.8,0.9,0,"FW,MF"
1711,Jacob Bruun Larsen,2024-2025,25,dk DEN,2 Teams,de Bundesliga,0.6,0.4,0.2,0.2,0.1,0.3,1.1,30,0.8,1.3,0.1,1.2,0.2,0.8,0.7,0.1,"FW,MF"
1712,Luis Henrique,2024-2025,22,br BRA,Marseille,fr Ligue 1,0.6,0.3,0.2,0.2,0.1,0.3,0.3,90,0,0.5,0.1,0.4,0.3,0.9,1,0,"DF,FW"
1713,Isaac Romero,2024-2025,24,es ESP,Sevilla,es La Liga,0.5,0.3,0.2,0.2,0.2,0.1,0.7,18.8,0.5,0.8,0,0.7,0.3,0.8,1.1,0,FW
1714,Hugo Duro,2024-2025,24,es ESP,Valencia,es La Liga,0.5,0.3,0.2,0.3,0.1,0.2,0.5,38.5,0.3,0.5,0.1,0.4,0.4,1,0.5,0,FW
